"","sampleId","siteId","labSplit","fieldSplit","customerAbbreviation","siteLongitude","siteLatitude","sampleDate","sampleType","sampleMethod","sampleMethodId","habitatName","habitatId","area","mesh","COMID","yr","sampleProp","tot_dens","richness","tot_abund","insect_dens","noninsect_dens","elev_m","elev_band","band_code","ecoCode","ecoName","insect_richness","noninsect_richness"
"1437",133228,29949,0.1458,1,"USU-Hawk",-110.403,40.9147,2002-10-22,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,3199208,2002,0.1458,4406.53716241132,40,478,4212.94452556898,193.592636842338,2902,">2600 m",5,"19","Wasatch and Uinta Mountains",37,3
"1438",148527,3426,0.3125,1,"SLCWPRP",-111.782775,40.68924,2011-10-20,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10390260,2011,0.3125,1100,24,440,1037.5,62.5,1560,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",21,3
"1439",124931,2965,0.5,1,"UDWQ",-111.4006,40.9206,2003-10-09,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10093066,2003,0.5,2813.33333333333,18,422,2440,373.333333333333,1703,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",14,4
"1440",176900,3032,0.3125,1,"UDWQ",-111.387207,39.17453003,2020-09-28,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4876743,2020,0.3125,2252.97297297297,21,521,2214.05405405405,38.9189189189189,2411,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",19,2
"1441",167116,11640,0.125,1,"Logan",-111.85003,41.705233,2017-08-03,"Benthic","Surber net",26,"Reachwide","8",0.74,NA,664526,2017,0.125,5816.21621621622,10,538,5762.16216216216,54.054054054054,1363,"<1400 m",1,"13","Central Basin and Range",7,3
"1442",150187,23821,0.25,1,"SLCWPRP",-111.751305,40.6938602,2012-08-02,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,NA,10390260,2012,0.25,2940.86021505376,25,547,2806.45161290323,134.408602150538,1719,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",21,4
"1443",164968,22633,0.2188,1,"NUCWCD",-111.6814,40.44778,2017-09-22,"Benthic","Hess net",13,"Reachwide","8",1,NA,10329013,2017,0.2188,2463.43692870201,22,539,2436.01462522852,27.4223034734918,1844,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",20,2
"1444",142526,3503,0.0781,1,"UDWQ",-111.40673,40.19826,2009-09-22,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10348766,2009,0.0781,9291.62196767831,27,537,9205.10779665709,86.5141710212133,1821,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",26,1
"1445",129943,3221,0.125,1,"UDWQ",-112.272639,38.367944,2006-10-11,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,3507937,2006,0.125,11200,24,420,11200,0,2234,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",24,0
"1446",149852,2855,0.1094,1,"UDWQ",-111.78093,41.86499,2012-09-10,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4564446,2012,0.1094,6645.58525618855,26,538,6608.52808933248,37.05716685607,1569,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",24,2
"1447",127650,3064,0.125,1,"UDWQ",-110.869667,40.195056,2005-10-11,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,11966337,2005,0.125,15413.3333333333,19,578,15066.6666666667,346.666666666667,2000,"1800-2200 m",3,"20","Colorado Plateaus",18,1
"1448",153889,3129,0.5,0.5,"UDWQ",-110.59094,40.51516,2014-10-16,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,11976519,2014,0.25,2059.45945945946,28,381,1745.94594594595,313.513513513513,2236,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",22,6
"1449",149842,2842,0.0938,1,"UDWQ",-111.82974,41.41847,2012-10-18,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,667018,2012,0.0938,9364.37503601683,27,650,8399.12407076586,965.250965250965,1861,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",25,2
"1450",150734,11911,0.375,1,"NAMC",-111.6397,41.7817,2013-08-20,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,664348,2013,0.375,1801.8018018018,25,500,1744.14414414414,57.6576576576577,1612,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",21,4
"1451",150961,14597,0.2188,1,"USFS-R6-Ashl",-109.96099,40.8826,2013-09-15,"Benthic","Kick net",16,"Targeted Riffle","10",1.023,NA,10039566,2013,0.2188,1894.27446607372,21,424,1876.40395224284,17.8705138308842,2885,">2600 m",5,"19","Wasatch and Uinta Mountains",20,1
"1452",127716,3189,0.25,1,"UDWQ",-111.602972,39.1075,2005-10-07,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,5302565,2005,0.25,4573.33333333333,16,343,4573.33333333333,0,2003,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",16,0
"1453",149926,9421,1,1,"USFS-R6-Fish",-112.4513904,38.49841907,2012-08-14,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,NA,3506903,2012,1,5419.35483870968,20,504,5129.03225806452,290.322580645161,2200,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",16,4
"1454",153274,13300,0.25,1,"BLM-AIM",-111.197349,39.879406,2014-08-14,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,10350676,2014,0.25,2885.63049853372,29,738,2850.43988269795,35.1906158357771,2093,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",27,2
"1455",145934,4384,0.375,1,"SLCWPRP",-111.65797,40.744644,2010-10-12,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389442,2010,0.375,2010.81081081081,15,558,1956.75675675676,54.0540540540541,1946,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",11,4
"1456",152934,12524,0.1563,1,"USFS-R6-Fish",-112.3699933,38.55812762,2013-09-30,"Benthic","Surber net",26,"Targeted Riffle","10",0.743224,NA,3504453,2013,0.1563,3486.39283087722,14,405,3477.78445351703,8.60837736019067,1875,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",13,1
"1457",151985,3426,0.125,1,"SLCWPRP",-111.782775,40.68924,2013-07-19,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10390260,2013,0.125,2300,24,368,1750,550,1560,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",20,4
"1458",146052,3397,0.09375,1,"UDWQ",-111.877944,40.791861,2011-04-06,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389370,2011,0.09375,4526.12612612613,22,314,3906.30630630631,619.81981981982,1442,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",20,2
"1459",176897,3164,0.1875,1,"UDWQ",-112.2631912,38.95159912,2020-09-23,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,1204126,2020,0.1875,3272.07207207207,29,454,3243.24324324324,28.8288288288288,1701,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",26,3
"1460",148508,12337,0.125,1,"SLCWPRP",-111.68134,40.78091,2011-09-09,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389362,2011,0.125,3106.25,28,497,3037.5,68.75,1782,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",25,3
"1461",149240,3406,0.3125,1,"UDWQ",-111.8287,40.7625,2012-11-05,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389446,2012,0.3125,2209.72972972973,15,511,1920,289.72972972973,1501,"1400-1800 m",2,"13","Central Basin and Range",13,2
"1462",147179,3397,0.0625,1,"UDWQ",-111.877944,40.791861,2011-11-29,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389370,2011,0.0625,7783.78378378378,24,360,7718.91891891892,64.8648648648649,1442,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",23,1
"1463",150707,11911,0.625,1,"NAMC",-111.6397,41.7817,2012-09-10,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,664348,2012,0.625,1117.83783783784,22,517,1085.40540540541,32.4324324324324,1612,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",19,3
"1464",210656,2970,0.375,1,"UDWQ",-111.1544,40.9389,2022-08-30,"Benthic","Kick net",16,"Riffle","36",0.74,500,10092126,2022,0.375,2014.41441441441,24,559,1967.56756756757,46.8468468468468,1983,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",21,3
"1465",167117,11844,0.125,1,"Logan",-111.84723,41.70705,2017-08-03,"Benthic","Surber net",26,"Reachwide","8",0.74,NA,664516,2017,0.125,5416.21621621622,9,501,5362.16216216216,54.054054054054,1372,"<1400 m",1,"13","Central Basin and Range",6,3
"1466",149838,2837,0.0938,1,"UDWQ",-112.14393,41.74144,2012-11-13,"Benthic","Kick net",16,"Reachwide","8",0.74,NA,4605750,2012,0.0938,4480.49328646344,15,311,4437.27309398951,43.2201924739238,1312,"<1400 m",1,"13","Central Basin and Range",13,2
"1467",178676,30509,1,1,"BLM-AIM",-111.4656982,37.80699921,2021-09-08,"Benthic","Surber net",26,"Targeted Riffle","10",0.7434,NA,3277749,2021,1,556.900726392252,13,414,555.555555555556,1.34517083669626,1702,"1400-1800 m",2,"20","Colorado Plateaus",12,1
"1468",145276,20488,1,1,"USU-Budy",-110.4047,38.9401,2010-07-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.7688,500,4879377,2010,1,513.787721123829,3,395,513.787721123829,0,1301,"<1400 m",1,"20","Colorado Plateaus",3,0
"1469",131314,26403,0.1562,1,"BLM-UT-Vern",-109.2443,39.67194,2002-08-20,"Benthic","Surber net",26,"Targeted Riffle","10",0.558,500,5310986,2002,0.1562,5920.17402558066,11,516,2535.57841018086,3384.59561539979,1877,"1800-2200 m",3,"20","Colorado Plateaus",6,5
"1470",170225,13662,0.1875,1,"NAMC",-113.02489,37.28104,2019-09-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10023718,2019,0.1875,2897.2972972973,24,402,2854.05405405405,43.2432432432432,1457,"1400-1800 m",2,"20","Colorado Plateaus",21,3
"1471",155894,30520,0.75,1,"BLM-AIM",-111.359937,37.782304,2015-09-10,"Benthic","Surber net",26,"Reachwide","8",0.93,NA,3277881,2015,0.75,874.551971326165,13,610,873.118279569892,1.4336917562724,1620,"1400-1800 m",2,"20","Colorado Plateaus",12,1
"1472",151516,2929,0.1563,1,"UDWQ",-111.9983,41.2289,2013-10-30,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10274468,2013,0.1563,4322.9409832097,19,500,3492.93631443344,830.004668776262,1306,"<1400 m",1,"13","Central Basin and Range",12,7
"1473",157116,10421,1,1,"BLM-AIM",-111.318055,37.866952,2014-09-18,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,3277659,2014,1,315.738025415445,9,323,315.738025415445,0,1727,"1400-1800 m",2,"20","Colorado Plateaus",9,0
"1474",153890,3131,0.25,1,"UDWQ",-110.12963,39.35677,2014-09-24,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,3897937,2014,0.25,3167.56756756757,7,586,3156.75675675676,10.8108108108108,1537,"1400-1800 m",2,"20","Colorado Plateaus",6,1
"1475",142117,2784,0.25,1,"UDWQ",-112.1601944,41.71186111,2009-11-10,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4605750,2009,0.25,2362.16216216216,20,437,1837.83783783784,524.324324324324,1313,"<1400 m",1,"13","Central Basin and Range",16,4
"1476",149837,2835,0.125,1,"UDWQ",-111.89961,41.63472,2012-11-05,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,664760,2012,0.125,6400,7,592,3027.02702702703,3372.97297297297,1381,"<1400 m",1,"13","Central Basin and Range",5,2
"1477",141628,2786,0.125,1,"UDWQ",-111.9711111,41.83888889,2008-10-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4563426,2008,0.125,7351.35135135135,11,680,6421.62162162162,929.72972972973,1353,"<1400 m",1,"13","Central Basin and Range",9,2
"1478",134440,10079,1,1,"NAMC",-109.9447,39.7478,2007-08-14,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3897409,2007,1,877.688172043011,16,653,809.139784946237,68.5483870967742,1409,"1400-1800 m",2,"20","Colorado Plateaus",14,2
"1479",157117,10415,0.25,1,"BLM-AIM",-111.411315,37.803004,2014-09-19,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,3277833,2014,0.25,2248.28934506354,10,575,2248.28934506354,0,1654,"1400-1800 m",2,"20","Colorado Plateaus",10,0
"1480",157112,6893,0.125,1,"BLM-AIM",-109.43034,38.55134,2015-08-31,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,3378751,2015,0.125,3675.46432062561,22,470,3464.32062561095,211.143695014663,1569,"1400-1800 m",2,"20","Colorado Plateaus",19,3
"1481",147335,3230,0.5313,1,"UDWQ",-112.29891,37.547,2011-06-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10808113,2011,0.5313,936.000936000936,20,368,801.196453370366,134.80448263057,2448,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",16,4
"1482",124900,2820,0.255,1,"UDWQ",-111.9147,41.6433,2003-10-22,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,664760,2003,0.255,5424.83660130719,18,415,3921.56862745098,1503.26797385621,1369,"<1400 m",1,"13","Central Basin and Range",11,7
"1483",173550,20857,0.125,1,"BLM-AIM",-114.0154572,37.40228653,2020-09-19,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,4909850,2020,0.125,6483.87096774194,16,603,5645.16129032258,838.709677419355,1255,"<1400 m",1,"13","Central Basin and Range",13,3
"1484",171592,12231,0.1563,1,"BLM-AIM",-109.4132,38.54665,2019-07-29,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3378765,2019,0.1563,5538.01278214627,17,644,5228.4344278648,309.578354281469,1639,"1400-1800 m",2,"20","Colorado Plateaus",14,3
"1485",147182,3406,1,1,"UDWQ",-111.8287,40.7625,2011-11-29,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389446,2011,1,954.054054054054,16,706,952.702702702703,1.35135135135135,1501,"1400-1800 m",2,"13","Central Basin and Range",16,0
"1486",164635,20485,0.625,1,"BLM-UT-Utah",-110.1452953,38.74683548,2015-10-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,4879797,2015,0.625,1238.91891891892,8,573,1228.10810810811,10.8108108108108,1237,"<1400 m",1,"20","Colorado Plateaus",7,1
"1487",149855,2863,0.0625,1,"UDWQ",-111.36624,41.50612,2012-09-26,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,7879760,2012,0.0625,10097.2972972973,14,467,9254.05405405406,843.243243243243,2171,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",11,3
"1488",113978,23733,0.4375,1,"USU-Hawk",-109.6207,39.0743,2000-07-06,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,2521278,2000,0.4375,1268.81720430108,9,413,1268.81720430108,0,1713,"1400-1800 m",2,"20","Colorado Plateaus",9,0
"1489",152919,3398,0.375,1,"Biowest",-111.8848,40.7785,2014-08-25,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389370,2014,0.375,1387.38738738739,13,385,1034.23423423423,353.153153153153,1370,"<1400 m",1,"13","Central Basin and Range",8,5
"1490",171613,5926,0.75,1,"BLM-AIM",-113.509695,37.643683,2019-06-17,"Benthic","Kick net",16,"Reachwide","8",1.023,NA,14598195,2019,0.75,484.848484848485,5,372,484.848484848485,0,1672,"1400-1800 m",2,"13","Central Basin and Range",5,0
"1491",178671,30597,0.25,1,"BLM-AIM",-111.3940201,38.83082962,2021-07-01,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,4894037,2021,0.25,2451.61290322581,16,456,2381.72043010753,69.8924731182796,2033,"1800-2200 m",3,"20","Colorado Plateaus",15,1
"1492",146271,3277,0.75,1,"UDWQ",-112.58975,37.37775,2010-06-07,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10025674,2010,0.75,1064.86486486487,16,591,848.648648648649,216.216216216216,1922,"1800-2200 m",3,"20","Colorado Plateaus",13,3
"1493",157139,10421,1,1,"BLM-AIM",-111.318055,37.866952,2014-09-18,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,3277659,2014,1,325.513196480938,10,333,325.513196480938,0,1727,"1400-1800 m",2,"20","Colorado Plateaus",10,0
"1494",129232,10337,0.75,1,"BLM-UT-Gran",-111.4133,37.7931,2003-09-24,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3277833,2003,0.75,1415.770609319,14,790,1399.64157706093,16.1290322580645,1666,"1400-1800 m",2,"20","Colorado Plateaus",12,2
"1495",157136,10420,0.5,1,"BLM-AIM",-111.51606,37.877556,2015-09-07,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,3278553,2015,0.5,1237.5366568915,12,633,1204.30107526882,33.2355816226784,1946,"1800-2200 m",3,"20","Colorado Plateaus",11,1
"1496",127368,10138,0.2813,1,"NPS-NCPN",-109.119217,40.509417,2006-05-14,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,1370832,2006,0.2813,1873.02424610774,20,392,1873.02424610774,0,1517,"1400-1800 m",2,"20","Colorado Plateaus",20,0
"1497",168194,19804,0.375,1,"BLM-UT-Vern",-110.13687,39.3723,2017-10-19,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,3897673,2017,0.375,1859.45945945946,13,516,1780.18018018018,79.2792792792793,1583,"1400-1800 m",2,"20","Colorado Plateaus",11,2
"1498",145279,20490,1,1,"USU-Budy",-110.8542,39.1156,2010-10-15,"Benthic","Surber net",26,"Targeted Riffle","10",0.7688,500,4878079,2010,1,469.562955254943,7,361,469.562955254943,0,1607,"1400-1800 m",2,"20","Colorado Plateaus",7,0
"1499",156550,3470,0.1875,0.5,"UDWQ",-111.43382,40.08498,2015-07-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10349166,2015,0.09375,7927.92792792793,19,550,6544.14414414414,1383.78378378378,1643,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",15,4
"1500",164703,13354,0.25,1,"BLM-AIM",-109.676665,37.73191,2017-07-05,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,1398958,2017,0.25,1450.63538611926,12,371,1446.72531769306,3.91006842619746,1837,"1800-2200 m",3,"20","Colorado Plateaus",11,1
"1501",124394,8043,0.5,1,"R04F18A",-111.3136,40.0819,2002-02-12,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,280,10349192,2002,0.5,8344.08602150538,18,388,8344.08602150538,0,1949,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",18,0
"1502",171664,30528,0.1875,1,"BLM-AIM",-109.150959,39.562004,2019-09-23,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,5311384,2019,0.1875,4659.49820788531,16,650,3928.31541218638,731.182795698925,2008,"1800-2200 m",3,"20","Colorado Plateaus",12,4
"1503",210688,42823,0.12,1,"UDWQ",-111.18919,41.02582,2022-10-06,"Benthic","Kick net",16,"Riffle","36",0.74,500,10089886,2022,0.12,12680.1801801802,16,1126,12443.6936936937,236.486486486487,2051,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",14,2
"1504",164681,8028,0.8125,1,"BLM-AIM",-109.515431,38.597519,2017-07-07,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3379019,2017,0.8125,775.847808105873,14,469,775.847808105873,0,1302,"<1400 m",1,"20","Colorado Plateaus",14,0
"1505",123777,9125,0.0782,1,"USU-Hawk",-111.434,40.085,2003-06-17,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,10349166,2003,0.0782,9298.60022550395,21,541,8920.46860820064,378.131617303303,1643,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",17,4
"1506",151996,23835,0.25,1,"SLCWPRP",-112.070619,40.4809017,2013-07-29,"Benthic","Kick net",16,"Targeted Riffle","10",0.8,NA,10390560,2013,0.25,2375,11,475,1320,1055,1637,"1400-1800 m",2,"13","Central Basin and Range",9,2
"1507",171573,12226,1,1,"BLM-AIM",-109.461142,38.5331264,2019-05-31,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3379029,2019,1,860.215053763441,15,640,849.462365591398,10.752688172043,1456,"1400-1800 m",2,"20","Colorado Plateaus",14,1
"1508",129978,3026,1,1,"UDWQ",-110.142778,39.380194,2006-10-20,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,3897673,2006,1,1820,12,546,1816.66666666667,3.33333333333333,1625,"1400-1800 m",2,"20","Colorado Plateaus",11,1
"1509",116903,10237,1,1,"BLM-UT-Gran",-111.4188,37.7761,2001-04-03,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3277833,2001,1,508.064516129032,11,378,500,8.06451612903226,1593,"1400-1800 m",2,"20","Colorado Plateaus",9,2
"1510",133233,29954,0.1667,1,"USU-Hawk",-110.127,39.3528,2002-10-28,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,3897681,2002,0.1667,3813.75337835659,27,473,3725.06143932504,88.6919390315485,1522,"1400-1800 m",2,"20","Colorado Plateaus",25,2
"1511",164710,13374,0.25,1,"BLM-AIM",-109.332954,37.864068,2017-08-10,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3272690,2017,0.25,2661.29032258065,12,495,978.494623655914,1682.79569892473,2087,"1800-2200 m",3,"20","Colorado Plateaus",8,4
"1512",133721,29968,0.0625,1,"USU-Hawk",-111.4094444,37.80027778,2003-04-29,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,3277833,2003,0.0625,11892.4731182796,23,553,11698.9247311828,193.548387096774,1672,"1400-1800 m",2,"20","Colorado Plateaus",20,3
"1513",168188,19804,0.0625,1,"BLM-UT-Vern",-110.13687,39.3723,2017-09-12,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,3897673,2017,0.0625,10421.6216216216,9,482,10356.7567567568,64.8648648648649,1583,"1400-1800 m",2,"20","Colorado Plateaus",8,1
"1514",129960,2957,0.125,1,"UDWQ",-111.407778,40.990833,2006-10-19,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,10092022,2006,0.125,15733.3333333333,15,590,14400,1333.33333333333,1728,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",13,2
"1515",149847,2850,0.0625,1,"UDWQ",-111.853,41.56826,2012-10-11,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,664976,2012,0.0625,10702.7027027027,20,495,10702.7027027027,0,1463,"1400-1800 m",2,"13","Central Basin and Range",20,0
"1516",151995,21784,0.3125,1,"SLCWPRP",-112.094,40.5122,2013-07-29,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10388492,2013,0.3125,1122.5,15,449,330,792.5,1661,"1400-1800 m",2,"13","Central Basin and Range",11,4
"1517",152027,19897,1,1,"SLCWPRP",-111.8344,40.7564,2013-06-19,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389446,2013,1,389.0625,8,498,371.09375,17.96875,1462,"1400-1800 m",2,"13","Central Basin and Range",5,3
"1518",121431,10237,0.375,1,"BLM-UT-Gran",-111.4188,37.7761,2003-05-12,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,250,3277833,2003,0.375,1749.10394265233,16,488,1727.59856630824,21.505376344086,1593,"1400-1800 m",2,"20","Colorado Plateaus",14,2
"1519",126857,3193,0.1875,1,"UDWQ",-111.5139,39.5467,2004-10-27,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,5301123,2004,0.1875,10951.1111111111,17,616,10631.1111111111,320,1721,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",16,1
"1520",153896,3141,0.125,0.5,"UDWQ",-110.01183,40.3138,2014-06-05,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,11981271,2014,0.0625,9362.16216216216,10,433,8367.56756756757,994.594594594595,1572,"1400-1800 m",2,"20","Colorado Plateaus",8,2
