"","siteId","yr","richness_xbar","abund_xbar","density_xbar","labSplit","fieldSplit","area","mesh","siteLatitude","siteLongitude","COMID","ecoCode","ecoName"
"2463",11908,1999,30,567,4064.51612903226,0.1875,1,0.744,500,41.8453,-111.7915,4564448,"19","Wasatch and Uinta Mountains"
"2464",11910,1999,33,519,5580.64516129032,0.125,1,0.744,500,41.7748,-111.6105,664362,"19","Wasatch and Uinta Mountains"
"2465",11910,2011,33,741,8010.81081081081,0.125,1,0.74,NA,41.7748,-111.6105,664362,"19","Wasatch and Uinta Mountains"
"2466",11910,2012,33,733.75,9407.62788374729,0.132825,1,0.74,NA,41.7748,-111.6105,664362,"19","Wasatch and Uinta Mountains"
"2467",11910,2013,30.6666666666667,714.333333333333,10396.3963963964,0.104166666666667,1,0.74,NA,41.7748,-111.6105,664362,"19","Wasatch and Uinta Mountains"
"2468",11911,1999,46,537,3849.4623655914,0.1875,1,0.744,500,41.7817,-111.6397,664348,"19","Wasatch and Uinta Mountains"
"2469",11911,2011,37,600,2162.16216216216,0.375,1,0.74,NA,41.7817,-111.6397,664348,"19","Wasatch and Uinta Mountains"
"2470",11911,2012,32.5,546,3539.40496948561,0.675625,1,0.74,NA,41.7817,-111.6397,664348,"19","Wasatch and Uinta Mountains"
"2471",11911,2013,31.6666666666667,644.333333333333,2548.34834834835,0.375,1,0.74,NA,41.7817,-111.6397,664348,"19","Wasatch and Uinta Mountains"
"2472",11912,1999,29,549,3935.48387096774,0.1875,1,0.744,500,41.827,-111.5752,664242,"19","Wasatch and Uinta Mountains"
"2473",11913,1999,32,538,5784.94623655914,0.125,1,0.744,500,41.8275,-111.5745,664242,"19","Wasatch and Uinta Mountains"
"2474",11914,1999,28,518,2784.94623655914,0.25,1,0.744,500,41.8325,-111.5677,664234,"19","Wasatch and Uinta Mountains"
"2475",11915,1999,43,527,4120.61275935622,0.1719,1,0.744,500,41.8777,-111.5607,664176,"19","Wasatch and Uinta Mountains"
"2476",11916,1999,38,528,1419.35483870968,0.5,1,0.744,500,41.886,-111.5653,664172,"19","Wasatch and Uinta Mountains"
"2477",11917,1999,40,577,4136.20071684588,0.1875,1,0.744,500,41.9983,-111.5178,664084,"19","Wasatch and Uinta Mountains"
"2478",11919,1999,36,593,1821.81259600614,0.4375,1,0.744,500,41.935,-111.5582,664140,"19","Wasatch and Uinta Mountains"
"2479",11920,1999,37,615,2645.16129032258,0.3125,1,0.744,500,41.8402,-111.587,664220,"19","Wasatch and Uinta Mountains"
"2480",11921,1999,47,559,3005.37634408602,0.25,1,0.744,500,41.7817,-111.6397,664348,"19","Wasatch and Uinta Mountains"
"2481",11922,1999,38,541,6646.71423797448,0.1094,1,0.744,500,41.7545,-111.7077,664414,"19","Wasatch and Uinta Mountains"
"2482",11923,1999,40,533,3274.21320595231,0.2188,1,0.744,500,41.7743,-111.6452,664368,"19","Wasatch and Uinta Mountains"
"2483",11923,2012,19,947,1279.72972972973,1,1,0.74,NA,41.7743,-111.6452,664368,"19","Wasatch and Uinta Mountains"
"2484",11924,1999,34,498,3569.89247311828,0.1875,1,0.744,500,41.7802,-111.6395,664348,"19","Wasatch and Uinta Mountains"
"2485",11925,1999,30,585,4193.54838709677,0.1875,1,0.744,500,41.8343,-111.5915,664240,"19","Wasatch and Uinta Mountains"
"2486",11926,1999,40,613,3295.69892473118,0.25,1,0.744,500,41.8343,-111.5915,664240,"19","Wasatch and Uinta Mountains"
"2487",11929,1999,41,570,4086.02150537634,0.1875,1,0.744,500,41.9948,-111.599,664064,"19","Wasatch and Uinta Mountains"
"2488",11930,1999,27,458,615.591397849462,1,1,0.744,500,41.833,-111.5937,664226,"19","Wasatch and Uinta Mountains"
"2489",11931,1999,19,560,6021.50537634409,0.125,1,0.744,500,41.674,-111.616,664660,"19","Wasatch and Uinta Mountains"
"2490",11932,1999,17,568,12215.0537634409,0.0625,1,0.744,500,41.6322,-111.7073,664744,"19","Wasatch and Uinta Mountains"
"2491",11933,1999,37,495,3548.38709677419,0.1875,1,0.744,500,41.6865,-111.524,664606,"19","Wasatch and Uinta Mountains"
"2492",11934,1999,37,563,8067.38198408877,0.0938,1,0.744,500,41.6452,-111.5495,664712,"19","Wasatch and Uinta Mountains"
"2493",11935,1999,38,616,5297.22961770513,0.1563,1,0.744,500,41.6052,-111.5543,664820,"19","Wasatch and Uinta Mountains"
"2494",11936,1999,41,593,4250.89605734767,0.1875,1,0.744,500,41.6055,-111.5872,664824,"19","Wasatch and Uinta Mountains"
"2495",11937,1999,36,520,6879.18042502752,0.1016,1,0.744,500,41.6028,-111.5748,664844,"19","Wasatch and Uinta Mountains"
"2496",11938,1999,36,550,7881.10140541532,0.0938,1,0.744,500,41.6048,-111.5902,664826,"19","Wasatch and Uinta Mountains"
"2497",11939,1999,34,558,7995.73560767591,0.0938,1,0.744,500,41.6268,-111.7,664780,"19","Wasatch and Uinta Mountains"
"2498",11940,1999,36,544,5849.4623655914,0.125,1,0.744,500,41.6247,-111.7363,666156,"19","Wasatch and Uinta Mountains"
"2499",11941,1999,27,524,5634.40860215054,0.125,1,0.744,500,41.6898,-111.776,666144,"19","Wasatch and Uinta Mountains"
"2500",11942,1999,18,91,122.311827956989,1,1,0.744,500,41.702,-111.8415,664552,"13","Central Basin and Range"
"2501",11944,1999,31,521,4980.57480230655,0.1406,1,0.744,500,41.6253,-111.8032,666246,"13","Central Basin and Range"
"2502",11945,1999,43,554,1489.24731182796,0.5,1,0.744,500,41.906,-111.563,664152,"19","Wasatch and Uinta Mountains"
"2503",11957,1999,31.25,515,6096.47879002718,0.921875,1,0.093,280,41.84,-111.59,664220,"19","Wasatch and Uinta Mountains"
"2504",11964,2020,42,629,6011.94743130227,0.375,1,0.279,NA,41.87597275,-111.5644379,664184,"19","Wasatch and Uinta Mountains"
"2505",11965,2020,12,79,283.154121863799,1,1,0.279,NA,41.70608139,-111.8504791,664526,"13","Central Basin and Range"
"2506",11966,2020,25,1003,7189.96415770609,0.5,1,0.279,NA,41.72121048,-111.8350067,664510,"13","Central Basin and Range"
"2507",11967,2020,29,792,6055.26808323241,0.4688,1,0.279,NA,41.72499847,-111.8258591,664510,"13","Central Basin and Range"
"2508",11968,2020,25,947,6788.53046594982,0.5,1,0.279,NA,41.72896957,-111.8175888,664510,"13","Central Basin and Range"
"2509",11970,2020,24,616,37677.2236290017,0.0586,1,0.279,NA,41.7349472,-111.8106689,664510,"13","Central Basin and Range"
"2510",11976,2017,47.3333333333333,777.833333333333,2770.4954954955,0.645833333333333,1,0.74,NA,41.79556656,-111.6425476,664302,"19","Wasatch and Uinta Mountains"
"2511",12046,1998,32,333,28645.1612903226,0.125,1,0.093,280,40.7561,-109.5356,1393619,"19","Wasatch and Uinta Mountains"
"2512",12047,1998,31,412,70881.7204301075,0.0625,1,0.093,280,40.7439,-109.5336,1393619,"19","Wasatch and Uinta Mountains"
"2513",12056,1999,25.75,296.75,3190.86021505376,1,1,0.093,280,41.82,-111.6,664248,"19","Wasatch and Uinta Mountains"
"2514",12063,2019,21,505,973.873873873874,0.833333333333333,1,0.74,NA,37.441469,-113.11903,10022736,"20","Colorado Plateaus"
"2515",12065,2010,24.5,668.5,8405.98033077235,0.226575,1,0.74,500,37.40558,-113.17821,10022940,"20","Colorado Plateaus"
"2516",12065,2011,13,678.5,2694.59459459459,0.375,1,0.74,NA,37.40558,-113.17821,10022940,"20","Colorado Plateaus"
"2517",12065,2019,22,777.666666666667,7457.05705705706,0.270833333333333,1,0.74,NA,37.40558,-113.17821,10022940,"20","Colorado Plateaus"
"2518",12066,2010,21,686,7563.96396396396,0.140625,1,0.74,NA,37.414579,-113.15097,10022912,"20","Colorado Plateaus"
"2519",12066,2011,13.5,493,666.216216216216,1,1,0.74,NA,37.414579,-113.15097,10022912,"20","Colorado Plateaus"
"2520",12066,2019,17,710.333333333333,7689.67718125591,0.265633333333333,1,0.74,NA,37.414579,-113.15097,10022912,"20","Colorado Plateaus"
"2521",12067,2010,15.5,528,2315.83011583012,0.609375,1,0.74,500,37.41729,-113.14699,10022852,"20","Colorado Plateaus"
"2522",12067,2011,15.5,531.5,1136.48648648649,0.75,1,0.74,NA,37.41729,-113.14699,10022852,"20","Colorado Plateaus"
"2523",12068,2010,22,471.5,1853.37837837838,0.625,1,0.74,500,37.431002,-113.127965,10022766,"20","Colorado Plateaus"
"2524",12068,2011,11.5,398.5,699.099099099099,0.875,1,0.74,NA,37.431002,-113.127965,10022766,"20","Colorado Plateaus"
"2525",12069,2010,12,275.5,372.297297297297,1,1,0.74,500,37.442811,-113.118123,10022672,"20","Colorado Plateaus"
"2526",12069,2011,8.5,341,719.054054054054,0.8125,1,0.74,NA,37.442811,-113.118123,10022672,"20","Colorado Plateaus"
"2527",12070,2010,30,651,2814.13721413721,0.328125,1,0.74,500,37.3998,-113.18759,10023128,"20","Colorado Plateaus"
"2528",12070,2011,15,658.5,1341.21621621622,0.75,1,0.74,NA,37.3998,-113.18759,10023128,"20","Colorado Plateaus"
"2529",12070,2019,23,649,2998.56015542869,0.3177,1,0.74,NA,37.3998,-113.18759,10023128,"20","Colorado Plateaus"
"2530",12071,2010,30,619,1110.47723611365,0.75,1,0.743224,250,37.54777,-109.67694,1399152,"20","Colorado Plateaus"
"2531",12083,2014,42,618,9694.11764705882,0.0625,1,1.02,NA,39.72169,-111.16547,3906491,"19","Wasatch and Uinta Mountains"
"2532",12085,2010,39,644,6962.16216216216,0.125,1,0.74,NA,40.705173,-111.6925,10390258,"19","Wasatch and Uinta Mountains"
"2533",12085,2011,41,900,4498.56046065259,0.1563,1,1.28,NA,40.705173,-111.6925,10390258,"19","Wasatch and Uinta Mountains"
"2534",12085,2012,39,655,7043.01075268817,0.125,1,0.744,NA,40.705173,-111.6925,10390258,"19","Wasatch and Uinta Mountains"
"2535",12085,2013,35,629,3143.99392194498,0.1563,1,1.28,NA,40.705173,-111.6925,10390258,"19","Wasatch and Uinta Mountains"
"2536",12087,2009,46,709,945.333333333333,0.375,1,2,500,40.645691,-111.66565,10389548,"19","Wasatch and Uinta Mountains"
"2537",12087,2010,40,759,3282.16216216216,0.3125,1,0.74,NA,40.645691,-111.66565,10389548,"19","Wasatch and Uinta Mountains"
"2538",12087,2011,45,850,2656.25,0.25,1,1.28,NA,40.645691,-111.66565,10389548,"19","Wasatch and Uinta Mountains"
"2539",12087,2012,45,694,4263.23445578031,0.2188,1,0.744,NA,40.645691,-111.66565,10389548,"19","Wasatch and Uinta Mountains"
"2540",12087,2013,50,641,2465.68808468735,0.2031,1,1.28,NA,40.645691,-111.66565,10389548,"19","Wasatch and Uinta Mountains"
"2541",12151,2002,18.3333333333333,660,74421.0953570126,0.1146,1,0.093,250,37.6286,-112.6442,10818026,"19","Wasatch and Uinta Mountains"
"2542",12170,2002,25,839,24057.3476702509,0.125,1,0.279,300,37.617219,-112.578839,10819318,"19","Wasatch and Uinta Mountains"
"2543",12171,2002,13.3333333333333,742,63827.9569892473,0.125,1,0.093,250,37.6367,-112.6703,10818022,"19","Wasatch and Uinta Mountains"
"2544",12172,2001,37,569,9326.6456858117,0.082,1,0.744,500,40.8961,-109.8881,10039404,"19","Wasatch and Uinta Mountains"
"2545",12174,1999,29,609,13353.1547650371,0.0613,1,0.744,250,38.4276,-112.1202,3507123,"19","Wasatch and Uinta Mountains"
"2546",12175,1999,38,392,8430.10752688172,0.0625,1,0.744,250,38.4643,-112.0798,3507041,"19","Wasatch and Uinta Mountains"
"2547",12176,2003,34.3333333333333,778.333333333333,4535.34160675686,0.656266666666667,1,0.279,250,38.4684,-112.0749,3506975,"19","Wasatch and Uinta Mountains"
"2548",12177,1999,28.6666666666667,385.333333333333,15917.7615183905,0.0989666666666667,1,0.43,250,38.4706,-112.0698,3506975,"19","Wasatch and Uinta Mountains"
"2549",12177,2003,30,555.333333333333,2536.43966547192,0.833333333333333,1,0.279,250,38.4706,-112.0698,3506975,"19","Wasatch and Uinta Mountains"
"2550",12180,2009,41,624,3328,0.09375,1,2,500,40.699993,-111.70107,10390258,"19","Wasatch and Uinta Mountains"
"2551",12180,2010,41,590,7289.57528957529,0.109375,1,0.74,NA,40.699993,-111.70107,10390258,"19","Wasatch and Uinta Mountains"
"2552",12180,2011,52,838,2618.75,0.25,1,1.28,NA,40.699993,-111.70107,10390258,"19","Wasatch and Uinta Mountains"
"2553",12180,2012,44,716,1811.34122228091,0.5313,1,0.744,NA,40.699993,-111.70107,10390258,"19","Wasatch and Uinta Mountains"
"2554",12196,2013,50,743,1160.9375,0.5,1,1.28,NA,40.63134,-111.71712,10389616,"19","Wasatch and Uinta Mountains"
"2555",12198,2017,9,240,322.58064516129,1,1,0.744,NA,38.389409,-109.530297,3380627,"20","Colorado Plateaus"
"2556",12199,2017,16,209,280.913978494624,1,1,0.744,NA,38.5643,-109.507264,3379027,"20","Colorado Plateaus"
"2557",12199,2018,50,746,5347.67025089606,0.1875,1,0.744,NA,38.5643,-109.507264,3379027,"20","Colorado Plateaus"
"2558",12200,2019,22,702,1887.09677419355,0.5,1,0.744,NA,38.807975,-109.152776,18369578,"20","Colorado Plateaus"
"2559",12201,2017,16,617,1326.88172043011,0.625,1,0.744,NA,39.212358,-109.446738,2521086,"20","Colorado Plateaus"
"2560",12202,2018,41,711,7645.16129032258,0.125,1,0.744,NA,38.56099,-109.462587,3379025,"20","Colorado Plateaus"
"2561",12203,2017,22,619,831.989247311828,1,1,0.744,NA,38.380946,-109.494452,3380627,"20","Colorado Plateaus"
"2562",12204,2019,22,775,4166.66666666667,0.25,1,0.744,NA,38.828335,-109.063617,18369566,"20","Colorado Plateaus"
"2563",12205,2018,26,611,2638.08724426529,0.3113,1,0.744,NA,39.222015,-109.454467,2521060,"20","Colorado Plateaus"
"2564",12206,2019,26,644,1259.04203323558,0.5,1,1.023,NA,39.260136,-109.494638,2521510,"20","Colorado Plateaus"
"2565",12207,2019,16,785,2110.21505376344,0.5,1,0.744,NA,38.809267,-109.137923,18369578,"20","Colorado Plateaus"
"2566",12208,2019,28,550,5913.97849462366,0.125,1,0.744,NA,38.570354,-109.489899,3379025,"20","Colorado Plateaus"
"2567",12212,2004,32,660,3548.38709677419,0.25,1,0.744,250,41.715194,-111.256278,7880786,"18","Wyoming Basin"
"2568",12213,2004,25,599,805.10752688172,1,1,0.744,250,41.715194,-111.255056,7880786,"18","Wyoming Basin"
"2569",12213,2010,23.625,162.375,9898.73188405797,0.44921875,1,0.092,500,41.715194,-111.255056,7880786,"18","Wyoming Basin"
"2570",12215,2017,18,117,114.369501466276,1,1,1.023,NA,38.816353,-109.259031,18369910,"20","Colorado Plateaus"
"2571",12216,2017,14,81,24.5454545454545,1,1,3.3,NA,39.21385,-110.07531,3897907,"20","Colorado Plateaus"
"2572",12217,2017,21,653,197.878787878788,1,1,3.3,NA,38.755763,-109.336017,3379047,"20","Colorado Plateaus"
"2573",12218,2018,34,312,419.354838709677,1,1,0.744,NA,38.816913,-109.261497,18369910,"20","Colorado Plateaus"
"2574",12219,2018,38,489,395.151515151515,0.375,1,3.3,NA,38.899668,-109.23543,2524728,"20","Colorado Plateaus"
"2575",12221,2017,7,47,63.1720430107527,1,1,0.744,NA,38.710818,-109.326041,3378997,"20","Colorado Plateaus"
"2576",12222,2018,25,809,2174.7311827957,0.5,1,0.744,NA,39.188393,-109.535901,2521124,"20","Colorado Plateaus"
"2577",12223,2017,18,374,365.591397849462,1,1,1.023,NA,38.589762,-109.430179,3379019,"20","Colorado Plateaus"
"2578",12224,2018,45,688,1849.4623655914,0.5,1,0.744,NA,38.515388,-109.432976,3379029,"20","Colorado Plateaus"
"2579",12225,2017,1,11,14.7849462365591,1,1,0.744,NA,38.636567,-109.371574,3378693,"20","Colorado Plateaus"
"2580",12226,2019,26,774,1040.32258064516,1,1,0.744,NA,38.5331264,-109.461142,3379029,"20","Colorado Plateaus"
"2581",12227,2019,12,97,130.376344086022,1,1,0.744,NA,38.631767,-109.35961,3378693,"20","Colorado Plateaus"
"2582",12228,2019,30,641,1723.11827956989,0.5,1,0.744,NA,38.498692,-109.418935,3380913,"20","Colorado Plateaus"
"2583",12229,2018,47,796,1711.82795698925,0.625,1,0.744,NA,38.507754,-109.427092,3379029,"20","Colorado Plateaus"
"2584",12230,2018,42,556,996.415770609319,0.75,1,0.744,NA,39.195173,-109.490761,2521114,"20","Colorado Plateaus"
"2585",12231,2019,33,741,6372.15445896023,0.1563,1,0.744,NA,38.54665,-109.4132,3378765,"20","Colorado Plateaus"
"2586",12232,2017,28,631,969.278033794163,0.875,1,0.744,NA,38.717548,-109.085498,18369706,"20","Colorado Plateaus"
"2587",12233,2017,19,658,5658.40436436684,0.1563,1,0.744,NA,39.263286,-109.508171,2521006,"20","Colorado Plateaus"
"2588",12234,2018,21,524,704.301075268817,1,1,0.744,NA,39.189068,-109.478146,2521110,"20","Colorado Plateaus"
"2589",12235,2018,22,283,380.376344086022,1,1,0.744,NA,38.599764,-109.52574,3379019,"20","Colorado Plateaus"
"2590",12236,2018,40,859,3078.85304659498,0.375,1,0.744,NA,38.55152,-109.42831,3378751,"20","Colorado Plateaus"
"2591",12237,2018,23,461,619.623655913978,1,1,0.744,NA,39.188082,-109.53186,2521120,"20","Colorado Plateaus"
"2592",12238,2019,15,638,2744.08602150538,0.3125,1,0.744,NA,38.563518,-109.41382,3378739,"20","Colorado Plateaus"
"2593",12239,2019,10,619,831.989247311828,1,1,0.744,NA,38.566646,-109.433329,3378737,"20","Colorado Plateaus"
"2594",12240,2019,26,748,10695.4930221917,0.094,1,0.744,NA,38.53189,-109.59908,3378803,"20","Colorado Plateaus"
"2595",12241,2020,29,715,1098.31029185868,0.875,1,0.744,NA,38.9077034,-109.2258606,2522508,"20","Colorado Plateaus"
"2596",12242,2020,39,434,583.333333333333,1,1,0.744,NA,38.35484314,-109.3552094,3379621,"20","Colorado Plateaus"
"2597",12243,2020,29,589,1055.55555555556,0.75,1,0.744,NA,38.79519272,-109.1685867,18369922,"20","Colorado Plateaus"
"2598",12244,2020,21,590,1951.78624830955,0.4063,1,0.744,NA,38.87258148,-109.0898438,2522552,"20","Colorado Plateaus"
"2599",12245,2020,35,624,3253.17693059629,0.1875,1,1.023,NA,38.64943314,-109.2131424,18369694,"20","Colorado Plateaus"
"2600",12246,2020,25,641,984.639016897081,0.875,1,0.744,NA,38.59880829,-109.5125351,3379019,"20","Colorado Plateaus"
"2601",12247,2020,26,604,1082.43727598566,0.75,1,0.744,NA,38.82329178,-109.2166214,18369934,"20","Colorado Plateaus"
"2602",12248,2020,20,517,8086.02150537634,0.0625,1,1.023,NA,39.31174469,-109.3738403,2520910,"20","Colorado Plateaus"
"2603",12249,2020,23,401,538.978494623656,1,1,0.744,NA,38.74702454,-109.1398697,18369608,"20","Colorado Plateaus"
"2604",12250,2020,28,333,447.58064516129,1,1,0.744,NA,38.81684113,-109.2718506,18369932,"20","Colorado Plateaus"
"2605",12251,2020,27,679,5000.73648549124,0.1825,1,0.744,NA,38.66954041,-109.3365707,3378687,"20","Colorado Plateaus"
"2606",12252,2020,24,1008,1445.16129032258,0.9375,1,0.744,NA,38.37811279,-109.4576111,3379561,"20","Colorado Plateaus"
"2607",12253,2020,18,605,675.883256528418,0.875,1,1.023,NA,38.70513153,-109.3139343,3378997,"20","Colorado Plateaus"
"2608",12254,2020,27,593,797.043010752688,1,1,0.744,NA,38.60631561,-109.5310593,3379019,"20","Colorado Plateaus"
"2609",12269,2011,15,754,9425,0.0625,1,1.28,NA,40.70621,-111.89435,10389480,"13","Central Basin and Range"
"2610",12270,2013,41,715,8937.5,0.0625,1,1.28,NA,40.69479,-111.74791,10390260,"19","Wasatch and Uinta Mountains"
"2611",12271,2011,43,749,1872.5,0.3125,1,1.28,NA,40.69098,-111.769,10390260,"19","Wasatch and Uinta Mountains"
"2612",12271,2013,31,700,8750,0.0625,1,1.28,NA,40.69098,-111.769,10390260,"19","Wasatch and Uinta Mountains"
"2613",12306,1993,21.5,299.5,1610.21505376344,1,1,0.186,500,40.8536,-109.2786,10039688,"19","Wasatch and Uinta Mountains"
"2614",12337,2011,43,659,4118.75,0.125,1,1.28,NA,40.78091,-111.68134,10389362,"19","Wasatch and Uinta Mountains"
"2615",12337,2012,53,719,5007.68049155146,0.5625,1,0.651,NA,40.78091,-111.68134,10389362,"19","Wasatch and Uinta Mountains"
"2616",12337,2013,38,676,8450,0.0625,1,1.28,NA,40.78091,-111.68134,10389362,"19","Wasatch and Uinta Mountains"
"2617",12338,2011,20,952,5289.8293029872,0.1406,1,1.28,NA,40.76227,-111.70792,10389416,"19","Wasatch and Uinta Mountains"
"2618",12338,2013,25,612,6121.9590268886,0.0781,1,1.28,NA,40.76227,-111.70792,10389416,"19","Wasatch and Uinta Mountains"
"2619",12382,1999,24.6666666666667,316.666666666667,6680.07662835249,0.416666666666667,1,0.116,250,38.8934,-112.3374,1203440,"19","Wasatch and Uinta Mountains"
"2620",12383,1999,22.6666666666667,342,7402.29885057471,0.541666666666667,1,0.116,250,38.8718,-112.2971,1203470,"19","Wasatch and Uinta Mountains"
"2621",12389,1998,22.3333333333333,327,17739.4636015326,0.208333333333333,1,0.116,250,38.8934,-112.3374,1203440,"19","Wasatch and Uinta Mountains"
"2622",12390,1998,20,315,19417.6245210728,0.145833333333333,1,0.116,250,38.8688,-112.2966,1203470,"19","Wasatch and Uinta Mountains"
"2623",12394,2009,23,649,741.714285714286,0.4375,1,2,500,40.780453,-111.88404,10389370,"13","Central Basin and Range"
"2624",12394,2010,24,996,2691.89189189189,0.5,1,0.74,NA,40.780453,-111.88404,10389370,"13","Central Basin and Range"
"2625",12394,2011,29,733,916.25,0.625,1,1.28,NA,40.780453,-111.88404,10389370,"13","Central Basin and Range"
"2626",12394,2013,26,747.5,1491.015625,0.625,1,1.28,NA,40.780453,-111.88404,10389370,"13","Central Basin and Range"
"2627",12419,1999,22.8333333333333,206.5,2002.87356321839,0.9375,1,0.116,250,38.2984,-112.4346,1215029,"19","Wasatch and Uinta Mountains"
"2628",12420,1998,28.6666666666667,323.666666666667,10977.0114942529,0.375,1,0.116,250,38.3089,-112.4102,1214995,"19","Wasatch and Uinta Mountains"
"2629",12459,2010,36,727,3493.09309309309,0.28125,1,0.74,500,41.715288,-111.256489,7880786,"18","Wyoming Basin"
"2630",12462,2001,30,550,5913.97849462366,0.125,1,0.744,500,40.87,-109.9728,10039680,"19","Wasatch and Uinta Mountains"
